DESIGNATES WILLIAM CHILD DAY,2007-12-17,2008-02-20,Resolution Adopted 112-000-000
DISABILITY SERVICE-COMMITTEE,2007-02-22,2009-01-13,Session Sine Die
WRK COMP-FIREFIGHTER-EMT,2007-02-08,2007-08-21,Public Act . . . . . . . . . 95-0316
INSURANCE-CHIPS-INCREASE,2007-01-31,2007-08-29,Public Act . . . . . . . . . 95-0547
DCFS-DIFFERENTIAL RESPONSE PGM,2017-02-09,2019-01-09,Session Sine Die
WABASH OHIO RIVERS COUNCIL,2007-02-08,2007-08-13,Public Act . . . . . . . . . 95-0132
SCH CD-EVIDENCE-BASED FUNDING,2018-02-16,2018-03-23,Public Act . . . . . . . . . 100-0582
IL ASTHMA PARTNERSHIP PLAN,2008-01-10,2008-04-10,Resolution Adopted as Amended
SCH CD-SCH REPORT CARD,2018-02-16,2018-08-10,Public Act . . . . . . . . . 100-0807
ABUSED KIDS-SCHOOL EMPLOYEE,2017-02-09,2017-08-18,Public Act . . . . . . . . . 100-0176
STATE GOVERNMENT-TECH,2007-02-08,2009-01-13,Session Sine Die
EDUCATION-TECH,2008-02-14,2009-01-13,Session Sine Die
PRIVATE SEWAGE DSP-NONCNFRM,2007-02-27,2007-10-17,Public Act . . . . . . . . . 95-0656
HEALTH CARE DELIV-BIRTH CENTER,2007-02-07,2007-08-27,Public Act . . . . . . . . . 95-0445
ALT HLTH CARE DELIV-LTC HOSPTL,2007-02-02,2009-01-13,Session Sine Die
EPA-LOCAL HEALTH DEPARTMENTS,2008-02-14,2009-01-13,Session Sine Die
SOCIAL WORK MONTH,2017-02-06,2017-03-30,Resolution Adopted
SAFETY-TECH,2018-02-15,2019-01-08,Session Sine Die
OCC THERAPY-MUSIC THERAPY,2008-02-14,2009-01-13,Session Sine Die
SCH DISTRICT MANDATES-REMOVE,2007-02-08,2009-01-13,Session Sine Die
ENVIRONMENT-TECH,2008-02-14,2009-01-13,Session Sine Die
SCH CD-TEACHER CERT-TESTS-CEU,2007-02-23,2009-01-13,Session Sine Die
IDOT-FUNDING PRIORITIES,2008-05-31,2009-01-13,Session Sine Die
CONGRATS - ANNELIESE VOSS,2008-04-09,2008-04-10,Resolution Adopted
CONGRATS ALEX MARX RETIREMENT,2007-01-24,2007-02-06,Resolution Adopted
EDUCATION-TECH,2007-01-23,2009-01-13,Session Sine Die
PHOSPHOROUS TURF FERT USE ACT,2008-02-14,2009-01-13,Session Sine Die
REGULATION-TECH,2007-02-26,2009-01-13,Session Sine Die
MUNI-GREENHOUSE GAS TASK FORCE,2017-02-16,2019-01-08,Session Sine Die
HUMAN RIGHTS-PROTECTION ORDERS,2017-01-24,2019-01-08,Session Sine Die
PUBLIC UTILITY PROCUREMENT,2017-02-09,2019-01-09,Session Sine Die
WITHHOLD PATRONAGE FORD PROD.,2018-04-26,2019-01-08,Session Sine Die
EDU EMPLOYEE-IMPASSE PROCEDURE,2018-02-16,2019-01-09,Session Sine Die
SAFETY-TECH,2008-02-06,2009-01-13,Session Sine Die
FIRE PREVENTION SAFETY ACT,2007-02-23,2009-01-13,Session Sine Die
CREDIT FOR PRIOR LEARNING,2017-02-09,2019-01-09,Session Sine Die
OLDER ADULT SERVICES-PLANNING,2008-02-14,2009-01-13,Session Sine Die
SCH CD-UNNECESSARY ARRESTS,2017-02-01,2019-01-08,Session Sine Die
GROW OWN TEACHER-BUDGET-WAIVER,2007-02-27,2007-10-05,Total Veto Stands - No Positive Action Taken
CONGRATS-LARRY REINER,2007-05-23,2007-05-24,Resolution Adopted
MWRD-TITLES,2008-02-14,2009-01-13,Session Sine Die
MEMORIAL-WILLIAM SHAW,2008-12-10,2008-12-15,Resolution Adopted
CHILD-SAFE CHEMICALS ACT,2008-02-15,2009-01-13,Session Sine Die
UTILITIES-ENERGY EFF-BILLING,2007-05-31,2009-01-13,Session Sine Die
EPA-LANDFILL SURCHARGE FUND,2007-02-09,2009-01-13,Session Sine Die
POLLUTION CONTROL FACILITY,2018-02-15,2019-01-09,Session Sine Die
COLLECTIVE BARGAINING SUBJECTS,2018-01-31,2019-01-08,Session Sine Die
NUTRIENT LOSS REDUCTION,2018-05-22,2019-01-09,Session Sine Die
INTERNET SAFETY EDUCATION,2008-02-14,2009-01-13,Session Sine Die
CONGRATS-NOKOMIS SCHOOLS,2008-04-09,2008-04-10,Resolution Adopted
SCH CD-CONTRACT BIDS EXCEPTION,2017-02-08,2019-01-08,Session Sine Die
SCH CD-GANG RESISTANCE ED,2007-01-26,2007-08-16,Public Act . . . . . . . . . 95-0198
PROP TX-SCHOOLS,2018-02-14,2019-01-08,Session Sine Die
LINKED DEPOSIT PROGRAM ACT,2008-02-13,2009-01-13,Session Sine Die
EARLY INTERVENTN-AUTISM-4 YRS,2007-02-27,2009-01-13,Session Sine Die
FORECLOSURE PREVENT TASKFORCE,2008-02-15,2009-01-13,Session Sine Die
EDUCATION-TECH,2007-01-23,2009-01-13,Session Sine Die
DRYCLEANER ENVIRONMENTAL FUND,2007-02-26,2009-01-13,Session Sine Die
CD CORR-CONTRACTUAL NURSES,2007-02-22,2009-01-13,Session Sine Die
STATE-PARENT CHILD RELATIONSHP,2008-07-10,2009-01-13,Session Sine Die
TOXIC SUBSTANCES CONTROL ACT,2008-04-08,2009-01-13,Session Sine Die
CONGRATS-REP. RICHARD BRADLEY,2009-01-12,2009-01-13,Resolution Adopted
FUTUREGEN PROJECT,2008-02-20,2008-04-02,Added Co-Sponsor Rep. Kenneth Dunkin
CHILD REPRTNG-SCHL DIST REFERL,2008-01-07,2008-08-26,Public Act . . . . . . . . . 95-0908
WORKERS COMPENSATION-VARIOUS,2008-02-15,2009-01-13,Session Sine Die
CONGRATS METRO FAMILY SERVICES,2007-02-08,2007-02-22,Resolution Adopted
HONORS - REP. JIM MEYER,2009-01-06,2009-01-13,Resolution Adopted
VILLAGE AT VICTORY LAKES,2008-04-30,2008-05-01,Resolution Adopted
EDUCATION-TECH,2007-02-08,2008-08-08,Public Act . . . . . . . . . 95-0792
DEAF AND HARD OF HEARING EDUC,2006-12-05,2007-05-18,Adopted Both Houses
GAS STORAGE ACT-WET-FUELING,2007-02-23,2009-01-13,Session Sine Die
GOVERNMENT SEVERANCE PAY ACT,2018-04-10,2018-08-14,Public Act . . . . . . . . . 100-0895
VEH CD-REMOTE STARTER,2017-02-09,2017-08-25,Public Act . . . . . . . . . 100-0435
EPA-AGENCY AUTHORITY-SEWAGE,2007-02-23,2009-01-13,Session Sine Die
GLOBAL WARMING-TECH,2008-02-14,2009-01-13,Session Sine Die
SAFETY-TECH,2007-01-22,2009-01-13,Session Sine Die
GLOBAL WARMING RESPONSE ACT,2007-02-23,2009-01-13,Session Sine Die
ILLINOIS COOL CITIES ACT,2007-02-09,2007-08-27,Public Act . . . . . . . . . 95-0453
CONGRATS - CAROL BROOS,2008-07-29,2008-08-13,Resolution Adopted
LEAD IN JEWELRY-PROHIBITED,2007-02-09,2009-01-13,Session Sine Die
LIGHT BULB RECYCLE - TECH,2008-02-14,2009-01-13,Session Sine Die
CONGRATS - WSANA,2008-04-15,2008-04-16,Resolution Adopted
METH CONTROL-ANHYDROUS AMMONIA,2008-02-15,2009-01-13,Session Sine Die
GREEN BUILDINGS ACT,2008-02-13,2009-01-13,Session Sine Die
INC TX-HEALTHY WORKFORCE CR,2008-02-14,2009-01-13,Session Sine Die
CONGRATS-NIELSEN CHILD CARE,2008-08-18,2008-09-10,Resolution Adopted
INTERPRETER FOR DEAF LIC-2007,2007-02-15,2009-01-13,Session Sine Die
JUV CT-CRISIS RESIDENTIAL CENT,2007-12-14,2009-01-13,Session Sine Die
HONORS - MARY JO ARNDT,2008-10-07,2008-11-19,Resolution Adopted
SAFETY-TECH,2007-02-08,2009-01-13,Session Sine Die
PROTECT LAKE MICHIGAN FROM BP,2007-07-25,2009-01-13,Session Sine Die
EDUCATION-TECH,2009-02-17,2011-01-11,Session Sine Die
CHILD-SAFE CHEMICALS ACT,2009-02-25,2011-01-11,Session Sine Die
PROBATE-GUARDIANSHP TERMINATE,2009-02-18,2011-01-12,Session Sine Die
JUV CT-SHELTER PLACEMENTS,2017-02-07,2017-08-18,Public Act . . . . . . . . . 100-0229
HUMN RTS-CREDIT HISTORY,2010-01-13,2010-03-04,Added Chief Co-Sponsor Rep. Lou Lang
CONGRATS-REP. STEVEN ANDERSSON,2018-11-26,2018-11-29,Resolution Adopted
IEPA-CITIZENS COMPLAINTS,2007-01-31,2009-01-13,Session Sine Die
DCFS-ABUSE RPT-SCHOOL EMPLOYEE,2017-02-10,2017-08-18,Public Act . . . . . . . . . 100-0191
INTERNATIONAL EDUCATION,2008-01-10,2008-04-03,Resolution Adopted
EARLY INTERVENTION-AGE LIMIT,2007-02-08,2009-01-13,Session Sine Die
SAFETY-TECH,2006-12-05,2009-01-13,Session Sine Die
SCH CD-TRUANT,2018-02-16,2019-01-09,Session Sine Die
GREAT LAKES WATER-COMPACT,2007-01-31,2009-01-13,Session Sine Die
SCH CD REPEALS/CLEAN UP,2008-02-15,2008-08-08,Public Act . . . . . . . . . 95-0793
MARR DISSOL-MAKE UP VISITATION,2007-02-27,2009-01-13,Session Sine Die
SENATE RULES 95TH GA,2007-01-10,2007-01-10,Resolution Adopted; 059-000-000
JUV CT-FAMILY PRESERVATN SRVCS,2008-02-15,2009-01-13,Session Sine Die
ELECTRONIC SCRAP RECYCLING,2007-01-12,2009-01-13,Session Sine Die
MOLD REMEDIATION REGISTRATION,2007-02-09,2007-08-27,Public Act . . . . . . . . . 95-0456
SCH CD-REQUIRE BULLYING POLICY,2006-12-05,2007-08-23,Public Act . . . . . . . . . 95-0349
BUILDING SAFETY MONTH,2017-02-10,2019-01-08,Session Sine Die
SCH DISTRICT MANDATES-REMOVE,2007-02-08,2009-01-13,Session Sine Die
EPA-SITE REMEDIATION PROGRAM,2008-01-30,2009-01-13,Session Sine Die
STATE FACILITY-MRSA SCREENING,2008-01-09,2009-01-13,Session Sine Die
PROTECT LAKE MICHIGAN FROM BP,2007-07-24,2007-09-04,Resolution Adopted as Amended
MUNI CD-WATERWORKS,2008-04-08,2009-01-13,Session Sine Die
WORKERS COMPENSATION-VARIOUS,2008-02-14,2009-01-13,Session Sine Die
FINANCE-BROADBAND,2007-02-21,2009-01-13,Session Sine Die
EDUCATION-TECH,2008-02-14,2009-01-13,Session Sine Die
CONGRESS PASS TOUGHER TRADE,2008-04-08,2009-01-13,Session Sine Die
COURTS-TECH,2007-02-26,2009-01-13,Session Sine Die
SCH DIST/LOC GOV-TAX-ENVIRON,2007-02-22,2007-08-17,Public Act . . . . . . . . . 95-0244
SMOKE FREE ILLINOIS ACT,2007-02-08,2007-07-23,Public Act . . . . . . . . . 95-0017
ENSURING SUCCESS IN SCHOOL,2007-02-20,2007-08-30,Public Act . . . . . . . . . 95-0558
CRIM CD&CORR&METH-60,2007-02-21,2009-01-13,Session Sine Die
EDUCATION-TECH,2007-02-26,2009-01-13,Session Sine Die
SCH CD-CHICAGO-DISCIPLINE,2007-02-07,2009-01-13,Session Sine Die
COAL & WATER RECLAMATION FUNDS,2018-02-16,2018-08-26,Public Act . . . . . . . . . 100-1099
CHILDREN-TECH,2007-02-26,2009-01-13,Session Sine Die
CHILD-SAFE CHEMICALS ACT,2008-02-15,2009-01-13,Session Sine Die
ILLINOIS CLIMATE CHANGE ACT,2007-01-31,2009-01-13,Session Sine Die
IEPA-CITIZENS COMPLAINTS,2008-02-15,2009-01-13,Session Sine Die
SAFETY-TECH,2007-02-26,2009-01-13,Session Sine Die
RADIOACTIVE WASTE-TRANSPORT,2008-02-15,2009-01-13,Session Sine Die
SUPPORTIVE LIVING WEEK,2008-02-28,2008-04-10,Resolution Adopted
CHLD MNTL HLTH LOCL INTEG FUND,2017-02-01,2019-01-08,Session Sine Die
OIL DRILLING OFFSHORE-URGE,2008-07-11,2009-01-13,Session Sine Die
ELECTRONIC SCRAP RECYCLE,2008-02-13,2009-01-13,Session Sine Die
EDUCATION-TECH,2008-01-30,2009-01-13,Session Sine Die
CONGRATS-TIMUEL BLACK,2009-01-12,2009-01-13,Resolution Adopted
SCH CD-SPECIAL ED-AUTISM,2007-01-31,2007-08-17,Public Act . . . . . . . . . 95-0257
LOW CARBON FUEL-TECH,2008-02-15,2009-01-13,Session Sine Die
FINANCE-CLEAN WATER BONDS,2007-02-09,2009-01-13,Session Sine Die
DISSOL-STEPPARENT CUSTOD VISIT,2007-02-08,2009-01-13,Session Sine Die
CONGRATS - BUFFALO GROVE,2008-01-17,2008-02-13,Resolution Adopted
DPH-MOBILE ASTHMA PILOT PROGRM,2008-04-30,2009-01-13,Session Sine Die
PRIV SEWAGE/EPA-SRFCE DSCHRG,2009-01-13,2009-11-03,Public Act . . . . . . . . . 96-0801
CONGRATS - JOHN ZEUNIK,2009-05-06,2009-05-07,Resolution Adopted
CONGRATS-REP BOLAND,2010-12-01,2011-01-03,Resolution Adopted
FETAL ALCHL SPECTRUM DISORDERS,2009-02-03,2009-05-30,Adopted Both Houses
EPA-USED TIRE CITATIONS,2009-02-20,2009-08-25,Public Act . . . . . . . . . 96-0737
CHILD-SAFE CHEMICALS ACT,2010-02-11,2011-01-12,Session Sine Die
CONGRATS - MILL STREET SCHOOL,2009-10-15,2009-10-19,Added Co-Sponsor Rep. Michael G. Connelly
THANKS - SEN. MICHAEL BOND,2011-01-11,2011-01-11,Resolution Adopted; 059-000-000
WRK COMP-FIREFIGHTER-TOBACCO,2009-02-19,2011-01-12,Session Sine Die
EPA--DISPOSAL OF DRUGS,2009-02-27,2011-01-11,Session Sine Die
URGE CONGRESS-GUANTANAMO BAY,2010-01-06,2011-01-11,Session Sine Die
EPA-PERCHLOROETHYLENE-TAX/BAN,2010-02-11,2011-01-11,Session Sine Die
EDUCATION-TECH,2010-02-10,2011-01-12,Session Sine Die
FORD SEXUAL HARASSMENT,2018-04-04,2018-05-31,Resolution Adopted
STATE GOVERNMENT-TECH,2010-02-09,2011-01-12,Session Sine Die
REAL ESTATE APPRAISER LIC-MISC,2009-02-11,2009-12-23,Public Act . . . . . . . . . 96-0844
25X'25 VISION,2009-02-26,2009-05-30,Adopted Both Houses
PROC CD-LIMIT FOREIGN VENDORS,2009-02-19,2010-07-12,Public Act . . . . . . . . . 96-1020
CD CORR-MEDICAL PROVIDERS,2009-02-20,2011-01-12,Session Sine Die
CD CORR-ALIENS,2010-01-06,2011-01-11,Session Sine Die
SCH CD-TEACHERS-EVALUATIONS,2017-02-09,2019-01-09,Session Sine Die
BROMINATED FIRE RETRD PREV ACT,2009-01-29,2011-01-11,Session Sine Die
PORNOGRAPHY-EPIDEMIC,2017-12-20,2018-05-10,Resolution Adopted
CHILDREN-TECH,2009-02-06,2011-01-12,Session Sine Die
SCH CD-IEP-ASSISTIVE SERVICE,2018-01-30,2019-01-09,Session Sine Die
TOXIC CHEMICAL SAFETY ACT,2010-02-11,2011-01-11,Session Sine Die
COM COL-HEALTH/SAFETY TAX-BOND,2009-02-04,2009-08-18,Public Act . . . . . . . . . 96-0561
SAFETY-TECH,2010-01-28,2011-01-12,Session Sine Die
AGING-DPH-HFS-OLDER ADULT SRVC,2009-02-06,2010-07-29,Public Act . . . . . . . . . 96-1372
JUV CT-TERMINATE PARENT RIGHTS,2009-02-04,2011-01-11,Session Sine Die
REGULATION-TECH,2009-02-17,2011-01-27,Public Act . . . . . . . . . 96-1504
JUV CT-RETURNING CHILD HOME,2010-01-12,2010-07-29,Public Act . . . . . . . . . 96-1375
SCH CD-SPECIAL ED-IEP MEETING,2009-02-09,2011-01-11,Session Sine Die
COMPENSATION-NO COLA-FURLOUGH,2009-04-28,2011-01-11,Session Sine Die
AGRICULTURE-TECH,2009-02-23,2011-01-11,Session Sine Die
SCHOOL FACILITY & RESOURCE TAX,2018-05-24,2019-01-08,Session Sine Die
LOBBYIST REGISTRATION FEE,2010-01-08,2011-01-11,Session Sine Die
HIGHER ED-VET CAMPUS SERVICE,2009-02-19,2009-08-07,Public Act . . . . . . . . . 96-0133
RECOGNIZES-ADOPTION AWARENESS,2010-11-29,2011-01-12,Session Sine Die
SUBSTANCE ABUSE-TREATMENT,2009-02-27,2011-01-11,Session Sine Die
SAVING IL POLLINATORS ACT,2017-01-24,2019-01-08,Session Sine Die
SCH CD-SEX ED-SEXUAL CONSENT,2018-02-15,2018-08-03,Public Act . . . . . . . . . 100-0684
SENATE RULES 96TH GA,2009-01-14,2009-01-14,Resolution Adopted; 058-000-000
CONGRATS-REP. DAVID REIS,2018-11-26,2018-11-29,Resolution Adopted
SCHOOL TRANSPORTATN TASK FORCE,2009-02-04,2009-05-30,Adopted Both Houses
CHILD CARE-DAY CARE HOMES-GUNS,2018-02-02,2019-01-08,Session Sine Die
IL INFO SECURITY IMPROVEMENT,2018-02-14,2019-01-04,Public Act . . . . . . . . . 100-1169
UTILITIES-NET METERING,2009-02-05,2011-01-11,Session Sine Die
INS CD-MENTAL HEALTH PARITY,2010-01-28,2011-01-11,Session Sine Die
SCH CD-FIRE PREV SAFETY FUND,2017-01-23,2019-01-08,Session Sine Die
LEAD SINKER & LEAD JIG BAN,2009-02-10,2009-07-23,Public Act . . . . . . . . . 96-0061
EDU EMPLOYEE-IMPASSE PROCEDURE,2018-02-13,2019-01-08,Session Sine Die
UTILITIES-NET METERING,2009-02-04,2011-01-12,Session Sine Die
VETERANS HOMES-SPOUSES,2018-02-16,2018-07-17,Public Act . . . . . . . . . 100-0608
PROTECT WATER RESOURCES,2018-04-12,2018-05-31,Resolution Adopted
SAFETY-TECH,2018-02-13,2019-01-09,Session Sine Die
GAS STORAGE ACT-WET FUELING,2017-01-23,2017-08-24,Public Act . . . . . . . . . 100-0299
EPA-ELECTRONIC WASTE DISPOSAL,2005-02-24,2007-01-09,Session Sine Die
SCH CD-CHIEF SCH BUS OFFICIAL,2009-02-03,2009-07-23,Public Act . . . . . . . . . 96-0056
CALIFORNIA VEH EMISSION STAND,2009-03-12,2011-01-11,Session Sine Die
GREEN INFRASTRUCTURE ACT,2009-02-18,2009-06-30,Public Act . . . . . . . . . 96-0026
CREDIT UNIONS-REGULATIONS,2009-01-26,2009-08-07,Public Act . . . . . . . . . 96-0141
RAMADAN - GREEN MONTH,2010-04-22,2011-01-12,Session Sine Die
SAFETY-TECH,2010-02-04,2011-01-11,Session Sine Die
CARBON DAY,2009-04-23,2009-05-30,Adopted Both Houses
TEACHR OF THE YEAR-NAME CHANGE,2009-01-20,2009-04-29,Adopted Both Houses
ST PROCUREMENT-GREEN SUPPLIES,2009-02-26,2009-08-10,Public Act . . . . . . . . . 96-0197
AGRICULTURE-TECH,2009-02-10,2011-01-12,Session Sine Die
DPH-MOBILE ASTHMA PILOT PROGRM,2009-02-19,2011-01-12,Session Sine Die
PHYSICIAN WORKFORCE INSTITUTE,2009-05-13,2010-03-24,Adopted Both Houses
HONORS US MIL/SEALS CHARGES,2010-01-08,2010-01-13,Added Co-Sponsor Rep. Linda Chapa LaVia
CREDIT REPORT AGENCY-SECURITY,2018-02-16,2019-01-09,Session Sine Die
DFPR-SEXUAL HARASSMNT TRAINING,2018-02-14,2018-08-10,Public Act . . . . . . . . . 100-0762
DNR-RECREATIONAL BOAT FUNDING,2018-01-18,2019-01-08,Session Sine Die
SCHOOL RESOURCE OFFICER,2018-02-13,2019-01-09,Session Sine Die
STATE GOVERNMENT-TECH,2010-02-10,2011-01-11,Session Sine Die
CHILD-SAFE CHEMICALS ACT,2009-02-20,2011-01-12,Session Sine Die
STATE GOVERNMENT-TECH,2009-02-17,2011-01-11,Session Sine Die
EDUCATION-TECH,2018-02-16,2019-01-08,Session Sine Die
SAVING IL POLLINATORS ACT,2018-02-14,2019-01-08,Session Sine Die
MUNI CD-INDUSTRIAL JOBS RECOV,2009-02-04,2009-08-24,Public Act . . . . . . . . . 96-0606
TOASTMASTERS DIST 30 FALL CONF,2009-10-06,2009-10-14,Resolution Adopted
SCH CD-UNNECESSARY ARRESTS,2017-01-30,2019-01-09,Session Sine Die
CRUMB RUBBER DANGERS,2017-02-07,2017-05-05,Resolution Adopted as Amended 046-000-000
ST ETHICS/LOBBYING REFORM,2009-02-06,2011-01-11,Session Sine Die
AIRPORTS-ENVIRONMENTAL IMPACT,2018-01-31,2019-01-09,Session Sine Die
URGE-EXTEND BIODIESEL CREDITS,2010-01-20,2010-02-16,Resolution Adopted
MRSA DAY,2018-05-23,2019-01-08,Session Sine Die
TRANSPORTATION PLANNING,2010-01-08,2011-01-11,Session Sine Die
SCH CD-CHI-BASIC SKILLS CLASS,2010-08-27,2011-01-11,Session Sine Die
EDUCATION-TECH,2009-02-06,2011-01-12,Session Sine Die
HEROIN ABUSE AWARENESS DAY,2017-03-30,2017-05-11,Resolution Adopted
PHARMACY-PRESCRIPTION LIMITS,2017-02-03,2019-01-08,Session Sine Die
STATE FACILITY-MRSA SCREENING,2009-01-30,2011-01-12,Session Sine Die
BPA-FREE KIDS ACT,2010-02-11,2011-01-11,Session Sine Die
SCH CD-ENDORSEMENT CERT,2010-01-12,2010-07-02,Public Act . . . . . . . . . 96-0982
NURSE PRACT ACT-PUERTO RICO,2009-02-25,2011-01-11,Session Sine Die
SPORT SHOOTING RANGE ACT,2009-02-04,2011-01-12,Session Sine Die
SCH CD-LIMIT LOCAL SCH COUNCIL,2010-02-08,2011-01-12,Session Sine Die
EPA-LUST-CORRECTIVE ACTION,2009-02-19,2011-01-12,Session Sine Die
SCH CD-CONTRACTS-BIDDING,2009-02-05,2009-12-23,Public Act . . . . . . . . . 96-0841
PWR ATTY-CERTIF-COAGENCY,2009-02-27,2011-01-11,Session Sine Die
AIRPORTS-ENVIRONMENTAL IMPACT,2009-01-23,2011-01-11,Session Sine Die
JUV CT-FOSTER CARE,2009-02-06,2009-03-03,Tabled By Sponsor Rep. André M. Thapedi
COUNTY JAIL-MEDICAL EXPENSES,2010-02-11,2010-07-26,Public Act . . . . . . . . . 96-1280
CUSTODY/VISIT-MODIFY-SUPPORT,2010-01-26,2011-01-11,Session Sine Die
ELECTRICIANS LICENSING ACT,2009-02-10,2011-01-11,Session Sine Die
EDUCATION-TECH,2009-02-17,2011-01-11,Session Sine Die
FINANCE-BONDS-SPENDING LIMIT,2017-04-27,2019-01-09,Session Sine Die
CREDIT FOR PRIOR LEARNING,2017-02-03,2017-08-22,Public Act . . . . . . . . . 100-0261
LICENSE-LANDSCAPE ARCHITECT,2009-02-19,2011-01-12,Session Sine Die
CRT GLASS RECYCLING,2017-02-17,2017-06-22,Resolution Adopted
HOME ECONOMICS-HIGH SCHOOL,2018-01-31,2018-05-10,Resolution Adopted
EFFICIENT GREEN IL TAX CREDIT,2010-02-04,2011-01-11,Session Sine Die
ELEV8 CHICAGO,2009-04-22,2009-05-07,Resolution Adopted
IDPH-ALTERN HLTH CARE DELIVERY,2009-02-10,2009-08-25,Public Act . . . . . . . . . 96-0669
NO STRAW NOVEMBER,2018-08-23,2019-01-08,Session Sine Die
PRADER-WILLI SYNDROME MONTH,2010-02-11,2010-04-28,Resolution Adopted
DHS-CONOR'S LAW,2017-04-04,2017-09-26,Public Act . . . . . . . . . 100-0537
DCFS-VICTIM DOMESTIC VIOLENCE,2017-10-27,2019-01-08,Session Sine Die
KINDERGARTEN-SCH SUSPENSION,2018-02-15,2019-01-08,Session Sine Die
PUPPY MILLS,2010-02-16,2011-01-12,Session Sine Die
EPA-SITE REMEDIATION PROGRAM,2009-02-25,2011-01-11,Session Sine Die
COMMISSION-AFRICAN AM COMMUNTY,2017-01-19,2017-03-15,Resolution Adopted
FERTILIZER BAN--STATE TURF,2009-02-25,2011-01-11,Session Sine Die
ABUSE-UMBILICAL CORD TISSUE,2017-02-10,2019-01-08,Session Sine Die
IDPH-EMS-STRETCHER VAN PROVIDR,2009-02-26,2009-08-25,Public Act . . . . . . . . . 96-0702
CONGRATS-ANDREA ANDRADA,2009-04-30,2009-05-05,Resolution Adopted
COURTS-TECH,2009-02-23,2011-01-11,Session Sine Die
UTILITIES-NET METERING,2010-02-11,2010-08-17,Public Act . . . . . . . . . 96-1437
SOUTH SUBURBAN AIRPORT,2009-02-10,2011-01-12,Session Sine Die
SCH CD-SPEC ED-EXPERT WITNESS,2009-02-05,2009-08-25,Public Act . . . . . . . . . 96-0657
MEMORIAL - LYMAN JENSEN,2009-10-28,2009-10-30,Resolution Adopted
LOBBYIST REGISTRATION FEE,2009-01-09,2009-08-07,Public Act . . . . . . . . . 96-0136
IL LANDSCAPE ARCHITECTURE ACT,2009-02-13,2011-01-11,Session Sine Die
PROCURE DOMESTIC PRODUCTS,2018-02-06,2019-01-08,Session Sine Die
ENVIRONMENTAL JUSTICE AGENDA,2017-03-23,2017-06-22,Added Co-Sponsor Rep. Justin Slaughter
JUV CT-PARENTAL RIGHTS-LOCATE,2009-02-24,2011-01-11,Session Sine Die
HUMAN RTS-SEX HARASSMENT-EDUC,2010-02-03,2010-07-27,Public Act . . . . . . . . . 96-1319
UNDERGRD STOR TANK TASK FORCE,2009-03-19,2009-05-28,Adopted Both Houses
DNR-USE OF FEES,2009-02-18,2010-07-28,Public Act . . . . . . . . . 96-1358
STATE GOVERNMENT-TECH,2009-02-17,2011-01-11,Session Sine Die
SCH CD-SPEC ED-EXPERT WITNESS,2009-02-19,2011-01-12,Session Sine Die
DCFS-SERVICE PLANS-GOALS,2009-02-04,2009-08-21,Public Act . . . . . . . . . 96-0600
UTILITIES-NET METERING,2010-02-10,2011-01-12,Session Sine Die
EFFICIENT GREEN IL TAX CREDIT,2010-02-09,2011-01-12,Session Sine Die
AGRICULTURE-TECH,2010-02-08,2011-01-12,Session Sine Die
FAMILY-VISITATION PROCEEDINGS,2018-01-16,2019-01-08,Session Sine Die
CRIM CD-SEXUAL EXPLOITATION,2010-02-04,2010-07-19,Public Act . . . . . . . . . 96-1090
NILES PUBLIC LIBRARY 50TH,2009-04-20,2009-04-22,Resolution Adopted
HUMAN RTS-SEX HARASSMENT-EDUC,2009-01-21,2009-02-26,Added Co-Sponsor Rep. Robert F. Flider
CONGRATS-SUMNER MASONIC LODGE,2010-09-23,2010-11-16,Resolution Adopted
MEMORIAL-ARTHUR BRAZIER,2010-11-04,2010-11-04,Resolution Adopted
CAP. BILL-ENVTL RESPONSIBILITY,2009-02-25,2009-05-30,Adopted Both Houses
EPA-ADMINISTRATIVE ENFORCEMENT,2010-02-11,2011-01-11,Session Sine Die
ETHICS-LOBBYING,2009-02-27,2011-01-11,Session Sine Die
ELECTRONICS-REFURBISHERS,2010-02-11,2011-01-11,Session Sine Die
COMPACT FLUORESCENT LIGHTING,2009-04-22,2009-05-30,Resolution Adopted 116-001-000
EMERGENCY SERVICES-VEHICLES,2010-01-28,2010-07-02,Public Act . . . . . . . . . 96-0986
CONGRATS-QUR'AN CLANTON,2010-04-16,2010-04-20,Resolution Adopted
ABUSIVE WORK ENVIRONMENT,2010-02-10,2011-01-12,Session Sine Die
GREEN BUILDINGS ACT,2009-02-10,2009-07-24,Public Act . . . . . . . . . 96-0073
SCH CD-DISRUPTIVE BEHAVIOR,2010-01-12,2011-01-11,Session Sine Die
DCFS-CHILD ABUSE-REPORT-NOTICE,2009-02-11,2009-08-13,Public Act . . . . . . . . . 96-0385
DISSOL-VIRTUAL CHILD VISITATON,2009-02-19,2011-01-11,Session Sine Die
ENCOURAGES ENVIRONMENTAL BUILD,2009-11-19,2010-03-17,Resolution Adopted
DISSOL-CHILD ABUSE-CUSTODY-VIS,2009-02-26,2011-01-11,Session Sine Die
IDPH-EMS-CRITICAL CARE TRANSIT,2010-01-29,2010-08-23,Public Act . . . . . . . . . 96-1469
SPORT SHOOTING RANGE ACT,2009-02-10,2011-01-11,Session Sine Die
ARCHITECTURE PRACT ACT-EXTEND,2009-01-30,2009-08-24,Public Act . . . . . . . . . 96-0610
